sample_id,model,faithfulness_score,num_transitions,num_justified,avg_confidence
pilot_0229,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0195,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0144,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.16666666666666666,3,1,50.0
pilot_0124,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0166,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0172,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0146,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0194,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0181,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0165,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0243,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0210,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.27999999999999997,3,1,61.333333333333336
pilot_0176,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0205,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0238,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0143,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.29333333333333333,3,1,62.666666666666664
pilot_0232,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0183,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0209,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0161,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0187,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0231,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0252,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0203,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0198,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0247,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0259,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0227,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0220,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0193,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0246,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0200,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0228,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0216,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0262,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0269,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0199,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0159,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0180,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0245,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0192,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0215,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0263,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0265,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0255,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0204,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0242,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0206,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0251,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0271,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0241,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0196,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0270,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0214,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.25,2,1,50.0
pilot_0267,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0282,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0234,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0280,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0284,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0273,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0253,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0223,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0268,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0288,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0207,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0224,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.25,2,1,50.0
pilot_0233,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0225,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.425,2,1,67.5
pilot_0230,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0283,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0249,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0266,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0298,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0264,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0303,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0305,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0235,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.16666666666666666,3,1,50.0
pilot_0290,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0296,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.16666666666666666,3,1,50.0
pilot_0279,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0322,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0244,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0201,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.16666666666666666,3,1,50.0
pilot_0250,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0257,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0309,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0274,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0237,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0261,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0275,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0222,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0300,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0219,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0314,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0240,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0287,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0260,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0319,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.4566666666666667,3,2,62.333333333333336
pilot_0313,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0302,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.16666666666666666,3,1,50.0
pilot_0308,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0336,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0326,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0295,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0339,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0293,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0341,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0315,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0333,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0344,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0340,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0361,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0321,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0325,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0350,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.25,2,1,50.0
pilot_0307,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0278,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0281,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0352,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0334,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0286,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0335,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0301,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0370,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0354,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0351,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,60.666666666666664
pilot_0317,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0318,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0285,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0311,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0337,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0239,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0329,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0355,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0346,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0376,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0299,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0365,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0342,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0384,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0366,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0375,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0306,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0294,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.16666666666666666,3,1,50.0
pilot_0396,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0291,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0389,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0289,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0331,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0332,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0328,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0323,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0358,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.25,2,1,50.0
pilot_0373,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0363,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0381,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0380,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0254,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0385,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0345,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0292,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0353,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0374,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0371,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0356,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0383,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0388,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0395,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0324,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0310,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0343,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0372,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0330,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0421,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0419,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0412,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0320,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.16666666666666666,3,1,50.0
pilot_0390,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0408,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0378,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0410,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0432,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0359,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0445,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0416,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0394,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0436,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0463,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0414,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0398,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0429,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0425,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0406,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0367,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0382,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0446,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0431,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0447,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0444,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0386,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0448,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0452,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0458,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0434,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0441,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0391,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0362,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.16666666666666666,3,1,50.0
pilot_0400,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0456,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0422,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0405,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0427,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0392,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0418,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.2833333333333333,3,1,61.666666666666664
pilot_0485,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0430,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0469,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.25,2,1,50.0
pilot_0470,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0474,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0468,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0439,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0462,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0377,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0426,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0413,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0420,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0453,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0461,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0493,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0457,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0607,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0449,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0614,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0466,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0477,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0612,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0476,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0451,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0473,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0489,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0442,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0454,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0460,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0499,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0450,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0621,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0490,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0428,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0464,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0498,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0433,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0611,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0481,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0600,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0613,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0609,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0455,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0605,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0409,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0471,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0423,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0643,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0618,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0480,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.425,2,1,67.5
pilot_0496,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.25,2,1,50.0
pilot_0603,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0641,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0601,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0484,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0656,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0640,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.5,1,1,50.0
pilot_0619,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0487,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0437,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0644,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0620,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0608,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0616,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0604,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0494,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.25,2,1,50.0
pilot_0653,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0495,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.25,2,1,50.0
pilot_0610,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.16666666666666666,3,1,50.0
pilot_0655,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0649,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0674,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0637,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0626,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0497,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0606,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0658,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0693,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0667,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0646,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0692,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0636,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,3,0,50.0
pilot_0623,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0703,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
pilot_0645,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0660,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,2,0,50.0
pilot_0680,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.0,1,0,50.0
